1799.29415027, 2084.55419296, 743.439522135, 3557.00937773, 2745.51680525, 667.93201672, 5530.68292065, 3653.56230214, 1028.92653781, 1581.20523328, 1424.45627608, 419.920362171, 3643.06364742, 2589.9135371, 624.776764485, 1777.45411532, 2157.19118449, 745.61142972
1466.32630942, 1905.16219198, 748.023444761, 2118.22190994, 2567.74053986, 881.887859014, 3130.61768651, 2929.99905006, 752.549039003, 2129.15571155, 1964.27694283, 698.116649756, 2387.03398703, 2259.1094025, 622.141287164, 1277.77731873, 1743.11964876, 704.15020268
1225.27349647, 1769.78580229, 639.12512205, 1664.68908058, 2124.10446091, 604.487118977, 3060.27098373, 3010.55888633, 781.233563616, 1728.68544736, 1650.6656927, 579.313177707, 2215.47616066, 2052.26626628, 618.230333599, 1073.91904763, 1541.10244011, 676.365642747
2429.36511403, 6842.91120066, 5130.18688883, 3189.16383399, 4956.37625302, 2643.1749865, 5169.88504749, 4282.28811886, 1577.89203062, 1487.26168714, 1978.55270429, 1073.777261, 3205.24301406, 3155.03325331, 902.485222389, 2112.63457174, 2637.11252495, 1175.66522465
1288.23159495, 1823.49766368, 698.529102129, 1702.5162105, 1806.10580467, 688.324346959, 2084.85955077, 1551.65440268, 526.140868436, 833.832705913, 1006.00191097, 348.322841844, 1714.68492697, 1230.1163874, 362.919876683, 1465.29202585, 2007.39558555, 755.932482651
1842.32379078, 2267.73808722, 612.806681963, 2219.18065727, 2852.22846142, 1008.63025959, 4898.40013593, 3703.20047811, 851.14014369, 1333.39464774, 1639.1458363, 418.305912781, 2828.22461838, 2519.85515615, 584.190508098, 2189.21453853, 2232.58229535, 690.116403388
1895.76137979, 3524.6188366, 2328.49565346, 3114.1014834, 2664.25813137, 798.386948315, 4702.22830257, 3428.44910785, 996.877742628, 1549.55720307, 1247.59490577, 377.560812108, 2943.25069023, 2229.62514714, 585.898792612, 2096.41285467, 2070.76851564, 764.81966532
1551.6632641, 1725.82731157, 653.838096772, 2956.45326739, 2803.49592521, 1106.31634225, 5105.90949563, 3487.47007527, 719.367726233, 2289.35633356, 1885.52391445, 589.516978652, 3639.5427019, 2464.52564429, 561.551392852, 1135.51051686, 1682.16211372, 747.085411284
1706.78690177, 1765.27825348, 496.65305812, 2771.17823246, 2212.29956217, 565.208265282, 4456.27048352, 3281.52361183, 1113.14511082, 2543.22044327, 3556.64523614, 1168.10037056, 2829.77155456, 2062.28540417, 573.516976833, 1822.78577384, 1647.11632525, 548.771364592
1841.80994104, 2695.35910741, 1678.22454858, 3139.14798299, 2992.27204353, 767.562577911, 5102.04182651, 4181.79195882, 1080.62437026, 1369.20530757, 1511.00479, 483.871291833, 3545.42440034, 3007.18897479, 613.83744732, 2017.74554518, 2194.05617525, 784.715768675
1846.17999767, 1987.71344501, 614.169125038, 2339.86656215, 2926.97283799, 1197.03648774, 4803.04127648, 3838.83495188, 905.56320869, 1438.92710268, 1578.96921453, 456.851149312, 2999.72706434, 2699.40508974, 604.730310267, 1908.71828361, 2057.98166845, 679.106281976
1165.46929474, 1517.18379789, 620.517561415, 939.951544931, 1499.7330026, 747.889070081, 715.655148398, 942.224804434, 349.035998191, 710.036212469, 1240.92546145, 521.304605834, 925.329984846, 1225.05783208, 400.047880415, 1601.93882555, 2246.71215456, 835.702947575
1965.50000555, 2213.82704765, 654.661117412, 2748.83545402, 2651.37291113, 680.792919233, 4005.34498765, 3429.81936416, 752.25635342, 2323.95498903, 2452.93600821, 641.576744935, 3154.53725115, 3017.19304243, 725.786097455, 1671.00081271, 2077.90130854, 669.237703773
1306.83134042, 1781.13839466, 557.411721446, 948.027079871, 1703.4431602, 624.283183558, 654.074050294, 927.639490883, 315.437513814, 653.815347515, 1111.53354558, 305.659322597, 945.997070664, 1235.51820635, 337.523045013, 1524.72729276, 2210.67595415, 806.54477839
1268.39143556, 1595.17770453, 596.986007623, 1426.10275695, 1627.96204143, 520.027683069, 1020.32351117, 1115.22256141, 344.094276844, 969.592457682, 1266.72717117, 397.224639751, 1326.05683206, 1406.36566815, 432.845832157, 1483.99680046, 2126.49500529, 871.494793922
1275.67173335, 1934.46837347, 625.640372275, 1945.43307157, 2241.41353449, 644.797451599, 2940.11036156, 2990.24309173, 773.989304576, 1900.77019923, 2062.03458893, 619.305627908, 2389.72203162, 2282.37159608, 620.154229688, 1137.75273786, 1976.93295219, 684.591368893
1046.27662825, 1527.76532946, 624.017467139, 1326.85693937, 1513.57526351, 513.815230313, 1646.2162207, 1611.17043084, 520.044678715, 764.627794903, 951.737272556, 318.99833926, 1456.9659818, 1199.27038741, 363.986293682, 1212.87867326, 1562.06649539, 590.209886471
1200.06433637, 2278.40022786, 927.999250571, 1658.60059992, 4024.00466083, 2181.41582899, 2396.84752707, 3070.55761271, 712.660753358, 1986.14600677, 2385.15718726, 727.794617188, 1950.36965767, 2473.02942733, 677.260021421, 1282.46993409, 3309.40963207, 1717.26074949
1474.57130453, 2198.26055829, 692.990162805, 2425.84826143, 3206.03796802, 1138.49883922, 3614.0081506, 4337.02144454, 1186.38595608, 1198.29842961, 1750.6981424, 456.683540253, 2220.06845973, 3108.40703217, 665.635237839, 1647.46204985, 2353.11577018, 748.031728655
1174.7906132, 1883.08525511, 535.620775685, 2005.51352364, 2709.2102915, 741.28085371, 3122.48101359, 3637.2696768, 1054.92270434, 1074.11968332, 1454.5464212, 327.528235773, 2088.43120008, 2419.39891803, 567.578995651, 1321.25449761, 2044.74231278, 577.109737254
1059.30702748, 1951.4772385, 725.00029654, 1982.84988284, 2488.22098033, 876.226883199, 3219.71126978, 3111.87203229, 1334.11459722, 1060.49583309, 1298.41565649, 413.419709332, 1991.9445887, 2219.934708, 645.341133975, 1323.00484038, 2266.28017247, 787.768430843
2581.55758846, 2667.05030898, 793.988920966, 3217.4028203, 3406.00071369, 958.653867996, 5685.92324147, 4628.92443778, 1052.86734458, 1926.37595003, 2132.05945464, 604.656641439, 3418.2205529, 3282.73458082, 807.854235271, 2420.58220503, 2356.86243368, 745.321921804
917.323437183, 1560.02700972, 660.18886037, 680.719888886, 1428.50432744, 626.348103067, 509.264975271, 880.435436362, 291.705784814, 553.897215827, 1014.3201344, 380.768768179, 734.357804086, 1090.54636375, 340.072108996, 1338.32224132, 2108.25231713, 909.239407927
1519.45393742, 2141.28393304, 705.299315865, 2098.55344494, 2840.60823402, 921.9314805, 4221.039324, 3693.40868505, 893.616857075, 1213.23599648, 1542.74800414, 498.854302951, 2458.75975199, 2483.86561537, 617.568860871, 1503.25058266, 2052.33733675, 673.883266807
835.581698031, 1576.20364112, 543.909612845, 1043.52779828, 1417.85829237, 428.663869928, 831.616710437, 961.874529795, 296.989215007, 594.061950074, 1079.88349884, 385.515464215, 1056.59094311, 1231.74934756, 346.888329422, 1040.38268897, 1991.08868043, 799.060979234
1693.18288606, 1999.59800866, 468.637146693, 2815.84519737, 2591.43441376, 547.323715221, 4460.27532385, 3754.33787507, 1157.35041463, 1426.67011215, 1285.66235835, 290.561481892, 2984.7550276, 2352.26246393, 633.696955281, 1617.12778781, 1975.82142932, 586.894722609
1310.19421337, 1725.64652765, 534.030041129, 2182.79438186, 2311.98892482, 712.178908043, 3483.61673519, 3940.6972594, 1593.63957937, 912.968969642, 1050.7128066, 303.499901318, 2198.34358755, 2291.58253169, 814.080226769, 1167.71703916, 1670.66512261, 575.212924632
1474.57130453, 2198.26055829, 692.990162805, 2425.84826143, 3206.03796802, 1138.49883922, 3614.0081506, 4337.02144454, 1186.38595608, 1198.29842961, 1750.6981424, 456.683540253, 2220.06845973, 3108.40703217, 665.635237839, 1647.46204985, 2353.11577018, 748.031728655
763.873250323, 1484.82143153, 562.74668747, 956.136366794, 1533.82097809, 385.450133824, 727.973277406, 1076.15912891, 229.668595113, 595.429983344, 1286.4692147, 428.27097913, 965.667350511, 1402.33835026, 311.883802583, 1014.39934422, 1927.78416524, 765.464375435
1497.09805125, 1813.19901041, 749.326151038, 2404.55714431, 2344.83396918, 710.882157737, 4176.79783579, 3216.33160655, 705.0362755, 1764.84666747, 1693.03540318, 589.617535879, 2897.78687316, 2354.08889255, 601.938034413, 1197.83486546, 1603.19082654, 734.698271708
2589.35777994, 2683.54871711, 809.06736881, 2660.61878078, 3308.47246477, 952.248890783, 5106.9772874, 4033.52624828, 939.755177449, 1543.67406892, 1787.86677891, 522.647408484, 3016.96738286, 2720.93038004, 604.206684957, 2660.12192167, 2560.93736763, 871.796298713
1778.64622143, 2226.93547959, 735.096605922, 3595.21096465, 2991.43260547, 934.472018273, 5403.63967552, 4423.63695328, 1479.66069104, 1427.32732981, 1452.54854644, 416.186291291, 3365.61875505, 2864.1101177, 742.477573922, 1356.95358483, 2183.92845847, 815.414724779
1811.49149454, 2443.597223, 685.372422976, 2752.8156037, 2848.18213292, 948.822051699, 5861.70443647, 3777.00794299, 953.740296529, 1362.31923413, 1654.43272725, 465.026448887, 3157.27039292, 2395.02158868, 588.304555046, 1953.34329944, 2196.3098318, 643.543085811
1530.32713048, 1977.65986496, 581.22012486, 2400.72727389, 2769.13867266, 1100.88852753, 3731.25704173, 3303.94425359, 725.799874379, 2234.42563244, 2164.54924052, 644.338857597, 2759.54885102, 2410.01219349, 614.522500566, 1476.50637842, 2271.56594644, 740.699986215
1446.70043893, 1570.13563072, 567.439538956, 1030.39949675, 1299.62856659, 532.202028755, 681.64732757, 828.719352908, 307.913860408, 812.128788007, 1044.11252325, 355.551390042, 902.2933578, 1055.25616834, 366.167577741, 1830.86375342, 2468.44283978, 901.656484108
2248.8549725, 2438.64207521, 702.283187901, 2972.02597318, 2878.09213395, 970.665196146, 6067.67157635, 4037.34603586, 1066.86462902, 1475.4355407, 1712.2671299, 509.184684743, 3291.72414179, 2639.62613838, 706.566900621, 1912.0556538, 2368.61293548, 744.596465929
1895.76137979, 3524.6188366, 2328.49565346, 3114.1014834, 2664.25813137, 798.386948315, 4702.22830257, 3428.44910785, 996.877742628, 1549.55720307, 1247.59490577, 377.560812108, 2943.25069023, 2229.62514714, 585.898792612, 2096.41285467, 2070.76851564, 764.81966532
1763.57091141, 2216.57241995, 702.116532914, 2676.10777628, 2786.07013793, 883.564093158, 5238.47851427, 3824.95226784, 763.165458968, 1654.23544078, 1491.86184872, 420.560941065, 3113.33298612, 2470.32090676, 551.577324573, 1495.09775849, 2214.17519034, 732.048634264
1252.54462395, 1801.94678878, 515.942237444, 1181.04455232, 1467.58436113, 517.895889175, 894.094742503, 998.188169952, 287.01553495, 756.666851226, 1319.26455655, 426.961161047, 1188.59140907, 1351.10254963, 370.308685039, 1457.051536, 2327.27043185, 637.617101372
2230.88853286, 2138.03303412, 583.765402978, 3021.52370238, 2931.05421172, 964.553768429, 5832.64310791, 3665.57089466, 836.660741717, 1702.00955083, 1590.66703008, 405.736098342, 3479.12850132, 2297.024714, 552.684891274, 2131.2671791, 2197.61533165, 681.782562793
909.968908396, 1656.40453915, 617.271759165, 663.075383605, 1260.33689116, 662.581918895, 513.263760912, 753.334097587, 298.697976324, 607.063474715, 1005.23096196, 328.410079904, 762.825448931, 989.008951539, 301.812513145, 1531.08463017, 2642.83186476, 1058.00880645
1050.91278471, 1811.05679999, 577.71050848, 752.379490454, 1603.10463176, 721.101596914, 541.950022526, 903.090867888, 311.261994206, 696.823200956, 1068.26518632, 339.60374349, 824.769582245, 1242.07446219, 373.871106237, 1458.73826666, 2246.37176393, 902.730121298
2109.28088332, 2219.86994989, 549.64190683, 3216.14256964, 2807.04390326, 694.528240352, 4971.39724826, 3639.25507508, 1083.08419763, 1489.31452026, 1304.61192977, 328.016063462, 3522.90787936, 2458.58467962, 583.933748874, 2097.09871247, 2354.31525591, 686.556988574
1461.67358854, 2026.74271344, 654.640494399, 1914.93431124, 2009.49723686, 711.562042626, 2446.19569532, 1907.07062477, 698.372547662, 1054.27125352, 1210.4219057, 416.685192319, 2033.30550493, 1377.94464731, 475.312553764, 1386.72628106, 1653.96065433, 556.341022844
1094.08647508, 1409.14637803, 548.966130808, 1736.66616999, 1491.56628697, 519.605745305, 2218.67174001, 1623.8460498, 476.147950634, 769.765974541, 852.436948851, 331.908672302, 1718.96667297, 1140.49861578, 363.636746829, 1053.64567806, 1406.87846256, 536.824559253
1543.06501188, 2019.95004146, 615.871330408, 2273.05948917, 2837.92805348, 911.093441812, 4976.36164512, 3680.44982355, 847.710772174, 1201.67858347, 1512.99487046, 387.250795161, 3146.82888287, 2407.15719656, 559.294193937, 1806.59993048, 2128.43999497, 748.144006903
3336.31766085, 6335.65832865, 4460.84936793, 3688.72455256, 4801.3043768, 1800.3922018, 5400.89683565, 5962.15599207, 1970.28972628, 2542.23867711, 3282.49679744, 819.029595085, 4091.51332359, 4557.06080335, 1272.85272166, 3110.36684797, 4661.39134568, 2032.54620457
1568.50221161, 1994.3814622, 611.268067906, 1305.04387575, 1643.03989203, 491.308001707, 971.194379966, 1170.24370684, 322.421659443, 982.864832143, 1298.9732966, 439.130931668, 1308.45709844, 1564.75955873, 412.135606128, 1935.05553698, 2583.67478596, 944.202346048
1406.73607372, 1877.95624167, 628.393921045, 1862.64015296, 1756.98936714, 539.610108628, 2228.52589675, 1958.48633471, 630.496757802, 1007.23880247, 1181.72466232, 375.674543353, 1737.26970894, 1391.63178065, 417.201030951, 1334.20154072, 1682.82367764, 589.637884529
1905.35594746, 2513.40878181, 771.558322087, 2916.01417036, 3084.46099576, 1062.47599852, 6138.43210239, 4370.39684537, 1142.19689578, 1632.48271791, 1762.26175705, 523.117395895, 3367.17888549, 2869.95053449, 703.121061504, 1989.32513377, 2228.2490178, 727.719461259
1693.40377143, 2217.04656071, 711.04587518, 2090.58817009, 2859.70622226, 742.417358821, 4708.40711333, 3546.34094527, 862.881402042, 1055.96065733, 1537.64704085, 480.750395647, 2556.97278012, 2303.29722925, 573.122999327, 1733.37347187, 2256.98899254, 812.418851119
2145.78570572, 2890.44030208, 1467.90088912, 3044.20799436, 2769.02163052, 965.942776701, 4621.68263121, 3936.02295081, 1934.00771343, 1286.52754844, 1287.20348995, 400.616453827, 3076.43699757, 2448.18563912, 896.850805623, 2122.64506732, 2362.24062663, 818.141789305
1972.58570406, 2381.52695284, 719.972797273, 2497.39008736, 3034.63282131, 1012.93500295, 5372.7617778, 4106.97788103, 912.71471783, 1240.93483613, 1525.90837869, 485.506054741, 3139.67788971, 2450.25284906, 637.846189648, 2004.09279854, 2309.80690748, 689.30672507
1542.53809447, 2563.10209549, 954.822836862, 2551.55652231, 2879.1800955, 725.145570675, 3943.47230991, 3887.69284701, 1086.26425895, 1400.17322194, 1576.32237159, 461.023420068, 2770.60749983, 2644.77583004, 599.7717277, 1564.70680929, 2164.44566648, 666.601355625
1890.56637564, 2132.42242659, 695.279553885, 2663.12421853, 2973.32770116, 862.689693858, 5508.54037127, 3754.29843671, 847.352683942, 1424.14012027, 1496.97878786, 452.979430166, 3350.94515423, 2386.71863317, 544.740251757, 1985.99633073, 2395.23658322, 744.195830497
1379.56231623, 1867.77387511, 639.707638712, 1172.24510773, 1478.28888172, 444.740161991, 898.817028023, 992.769740168, 315.457010684, 765.191622887, 1145.64599958, 407.542753172, 1154.72126786, 1261.37626735, 391.923894375, 1715.83832943, 2397.87198365, 854.433128047
1792.16409119, 1920.3279722, 600.157986379, 2379.51760019, 2695.63843237, 953.253505272, 4926.38078003, 3383.14056797, 851.58663423, 1403.49369407, 1297.7783371, 421.696548477, 2931.89299426, 2035.72341083, 591.943314769, 1605.06630772, 1820.7822519, 694.213349304
1127.17376053, 1421.58943952, 576.763461028, 1488.3222111, 1747.0717775, 731.567255662, 1669.35346405, 1560.86064489, 466.728380697, 725.150492313, 865.698799162, 293.924354346, 1534.50441641, 1125.13772773, 336.156585368, 1252.50663244, 1540.28636208, 629.995636275
1270.92509263, 1674.46835849, 498.848366226, 1070.7628448, 1501.13628796, 529.890607155, 830.090595672, 1054.58294273, 310.193821551, 652.983785941, 1176.41973786, 364.515542123, 1074.00207708, 1367.72868529, 367.085822532, 1498.42586258, 2096.38482484, 706.676993503
778.677438316, 1482.10912728, 530.99990339, 774.289480536, 1573.64993175, 619.56632002, 544.860340467, 887.157722604, 299.378089756, 613.867791767, 944.582964001, 294.527866624, 830.658928401, 1118.63784521, 303.42548255, 1069.35712766, 1988.47937807, 861.503903171
1965.46102035, 1860.26143194, 458.716268119, 3000.38672638, 2522.31799626, 655.304682383, 4437.78082646, 3566.8217242, 1164.04526744, 1359.30468369, 1301.53453051, 356.456160218, 2706.42397488, 2329.46592777, 638.911219859, 2198.21386176, 1936.55707851, 517.679288064
1965.46102035, 1860.26143194, 458.716268119, 3000.38672638, 2522.31799626, 655.304682383, 4437.78082646, 3566.8217242, 1164.04526744, 1359.30468369, 1301.53453051, 356.456160218, 2706.42397488, 2329.46592777, 638.911219859, 2198.21386176, 1936.55707851, 517.679288064
1514.99362463, 2286.03378491, 693.544019606, 2128.79159585, 2884.04923206, 960.29063392, 5213.89674986, 3896.24749841, 869.505751676, 1293.30452672, 1692.5545938, 411.530805002, 3046.88925894, 2553.37133511, 545.58973219, 1679.35344016, 2369.79617587, 729.996446493
1112.65016918, 1866.74804996, 613.183428261, 768.846202744, 1426.82952452, 679.587558317, 513.155235763, 821.860380755, 291.887429077, 617.580241694, 1016.85910534, 359.47796453, 739.831876288, 1106.94807477, 353.922425502, 1419.44994486, 2370.84296483, 821.438138589
1868.35980584, 1876.93486447, 715.734066885, 2487.34478076, 2318.62742393, 616.185603999, 3855.34821091, 3073.1854074, 676.944733477, 1462.08525806, 1601.60389282, 587.935539226, 2547.04385831, 2311.26565061, 534.548312623, 1651.34509919, 1702.91115463, 743.186786478
1211.02381697, 1945.19756075, 582.080912712, 1706.1688903, 2228.86097948, 649.48973956, 2499.55853062, 2771.44999671, 710.959682404, 2243.82885173, 2429.15655694, 716.839196498, 2266.59935683, 2439.09699942, 643.590628301, 1059.07533393, 1815.8076089, 627.182003925
1149.97234244, 1773.03279818, 622.679419342, 1552.24709161, 1723.71025057, 571.982958117, 2250.43090054, 1867.51419578, 648.585753895, 861.267794527, 1107.65598342, 384.8221361, 1865.2310978, 1368.13234972, 458.657531416, 1130.11755822, 1696.14377211, 619.379369173
1979.16301362, 2497.3509676, 753.133756361, 2816.68651908, 3118.91278684, 971.576030742, 5877.39078022, 4188.38776423, 884.921333569, 1558.87812703, 1716.02966472, 490.067408329, 3311.95370877, 2749.60471178, 618.938377366, 2217.17771182, 2405.93289614, 822.283476194
1693.88018923, 2071.64965443, 793.313018067, 2460.62908079, 2698.9963406, 1071.29636606, 5171.28095994, 3632.3189266, 865.193318711, 1269.23931153, 1400.55000419, 442.710023528, 2961.19483448, 2240.01839193, 574.170079151, 1689.95547361, 2069.8640712, 834.578316007
1372.77282168, 1761.41673422, 581.95198285, 1100.10908287, 1665.4381964, 666.231037357, 754.156208137, 1008.07113091, 324.917697154, 825.476921344, 1135.5594236, 406.597497074, 1061.36857832, 1335.38738856, 375.144960031, 1672.10238147, 2156.51556686, 782.847770428
1238.2419951, 1730.93452411, 624.325380301, 1742.59480115, 2072.17113297, 648.536550121, 2671.10553377, 2705.35237586, 749.3025495, 1965.39572307, 1772.10688868, 599.960132769, 2534.4722692, 2014.93164174, 620.904054292, 1472.29448417, 1813.96698023, 632.685909113
1576.65162873, 1962.97581191, 584.067274158, 1913.08128858, 2129.13307796, 564.187807998, 3223.21973086, 2673.11739479, 667.266029884, 1496.6182719, 1552.3150552, 447.514039471, 2159.08486354, 1745.04833597, 476.024370594, 1649.24440918, 2023.27346747, 668.468066217
1127.95612781, 1776.27338466, 580.87635569, 878.450708925, 1126.80652613, 434.235604594, 569.885370489, 738.726879484, 224.239191107, 554.70258167, 902.924759477, 290.710033195, 778.021364677, 999.431458426, 281.560458045, 1628.64134348, 2612.04184434, 989.942854942
1812.84413423, 2150.89480014, 633.997148574, 2708.53935439, 2631.54619843, 624.488146468, 4361.9244271, 3666.78339584, 1170.42233926, 1391.94810704, 1372.43674335, 373.018403921, 2969.23114138, 2355.46868825, 659.410675415, 1853.54030355, 2337.56730891, 749.340735477
1721.85816571, 1902.36829298, 663.408276446, 2367.79870824, 2387.24901507, 671.936721604, 3636.6128576, 2925.40223713, 697.543160864, 2191.55612518, 2253.69365409, 616.926926158, 2958.02014245, 2664.91799672, 627.927552528, 1558.40596146, 1807.07426165, 676.667738417
1219.35296844, 1527.20933283, 576.461184433, 1706.9624407, 1623.96675025, 542.47725611, 2076.08342513, 1731.95167972, 548.080615389, 904.409919826, 991.937110304, 341.417706501, 1687.68171762, 1205.62933533, 358.370570048, 1218.95900226, 1571.58971206, 610.634751926
1695.74123478, 2412.65334981, 716.226609849, 2459.37706267, 2984.52161282, 761.803601724, 5471.62777623, 4059.37883134, 916.077283668, 1372.88378285, 1451.22882719, 417.597770868, 3139.95845031, 2440.19550855, 559.616133192, 1596.66425478, 2226.01339252, 749.129777122
1552.82261366, 1936.84199571, 695.586781292, 2360.0977125, 2349.52565813, 742.868280381, 3494.10907579, 3118.98236242, 868.003197742, 1936.538879, 2080.03061141, 583.669558754, 2962.5867821, 2653.1248289, 695.629723263, 1203.23872661, 1811.86023951, 705.113529978
1074.95820566, 1635.73395182, 624.6598191, 1460.53195353, 1712.01188547, 582.25501298, 2055.20881253, 1837.9866957, 659.414723587, 797.066217366, 1089.30985646, 423.945012508, 1668.37784663, 1303.67428785, 439.715465721, 1046.83121032, 1484.74507397, 605.488242165
2097.99676227, 1877.61789657, 672.912364573, 3457.97732466, 2504.48920735, 683.178314327, 5791.16017077, 3577.14421935, 918.628630366, 2263.74828041, 1990.79705747, 590.318756433, 3723.60939888, 2531.54725088, 702.541734796, 1479.71548927, 1889.28687274, 750.576509278
1660.09560085, 2402.95094339, 733.095894228, 2564.39606951, 2972.0685086, 1043.6165206, 5884.78376355, 4107.8476184, 874.317489043, 1478.63264722, 1624.60540447, 470.68082116, 3460.05400337, 2415.97557089, 565.753036732, 1679.20881424, 2249.86090161, 750.600542631
1402.09272417, 2041.62835843, 601.384960008, 1030.22280759, 1523.0057872, 454.228696736, 872.10903917, 1067.99462043, 303.727550702, 695.195204845, 1254.19857288, 395.857542665, 1172.40882934, 1391.8540485, 393.477879168, 1471.39466481, 2174.57420192, 780.590889659
